"","signature","type","channel","fraction"
"2409","DBS33","TG>NN","TG>GT",0.0178350127369422
"2410","DBS33","TT>NN","TT>AA",0.0175984946174488
"2411","DBS33","TT>NN","TT>AC",0.00949500091465358
"2412","DBS33","TT>NN","TT>AG",0
"2413","DBS33","TT>NN","TT>CA",0.00949500091465358
"2414","DBS33","TT>NN","TT>CC",0.0388824697914977
"2415","DBS33","TT>NN","TT>CG",0
"2416","DBS33","TT>NN","TT>GA",0
"2417","DBS33","TT>NN","TT>GC",0
"2418","DBS33","TT>NN","TT>GG",0.00855936106889064
"2419","DBS34","AC>NN","AC>CA",0
"2420","DBS34","AC>NN","AC>CG",0
"2421","DBS34","AC>NN","AC>CT",0.0152636302199551
"2422","DBS34","AC>NN","AC>GA",0.0145230190721248
"2423","DBS34","AC>NN","AC>GG",0
"2424","DBS34","AC>NN","AC>GT",0
"2425","DBS34","AC>NN","AC>TA",0
"2426","DBS34","AC>NN","AC>TG",0
"2427","DBS34","AC>NN","AC>TT",0
"2428","DBS34","AT>NN","AT>CA",0
"2429","DBS34","AT>NN","AT>CC",0
"2430","DBS34","AT>NN","AT>CG",0
"2431","DBS34","AT>NN","AT>GA",0
"2432","DBS34","AT>NN","AT>GC",0
"2433","DBS34","AT>NN","AT>TA",0
"2434","DBS34","CC>NN","CC>AA",0.00786513023413988
"2435","DBS34","CC>NN","CC>AG",0.0388596437723467
"2436","DBS34","CC>NN","CC>AT",0.0984455883904025
"2437","DBS34","CC>NN","CC>GA",0
"2438","DBS34","CC>NN","CC>GG",0
"2439","DBS34","CC>NN","CC>GT",0
"2440","DBS34","CC>NN","CC>TA",0.011287894110887
"2441","DBS34","CC>NN","CC>TG",0
"2442","DBS34","CC>NN","CC>TT",0.0117893207864962
"2443","DBS34","CG>NN","CG>AT",0
"2444","DBS34","CG>NN","CG>GC",0
"2445","DBS34","CG>NN","CG>GT",0
"2446","DBS34","CG>NN","CG>TA",0
"2447","DBS34","CG>NN","CG>TC",0.016248674211956
"2448","DBS34","CG>NN","CG>TT",0
"2449","DBS34","CT>NN","CT>AA",0.144023885210951
"2450","DBS34","CT>NN","CT>AC",0.014523019072092
"2451","DBS34","CT>NN","CT>AG",0
"2452","DBS34","CT>NN","CT>GA",0
"2453","DBS34","CT>NN","CT>GC",0
"2454","DBS34","CT>NN","CT>GG",0.0322513664567866
"2455","DBS34","CT>NN","CT>TA",0.031266657015133
"2456","DBS34","CT>NN","CT>TC",0.0305272604399101
"2457","DBS34","CT>NN","CT>TG",0.0137805992247692
"2458","DBS34","GC>NN","GC>AA",0.0430746060945592
"2459","DBS34","GC>NN","GC>AG",0.0155101382800951
"2460","DBS34","GC>NN","GC>AT",0.0127872907525201
"2461","DBS34","GC>NN","GC>CA",0
"2462","DBS34","GC>NN","GC>CG",0
"2463","DBS34","GC>NN","GC>TA",0
"2464","DBS34","TA>NN","TA>AT",0
"2465","DBS34","TA>NN","TA>CG",0
"2466","DBS34","TA>NN","TA>CT",0
"2467","DBS34","TA>NN","TA>GC",0
"2468","DBS34","TA>NN","TA>GG",0
"2469","DBS34","TA>NN","TA>GT",0
"2470","DBS34","TC>NN","TC>AA",0.0711314120109772
"2471","DBS34","TC>NN","TC>AG",0.0632721458069179
"2472","DBS34","TC>NN","TC>AT",0.0455442663212148
"2473","DBS34","TC>NN","TC>CA",0.0137805992347495
"2474","DBS34","TC>NN","TC>CG",0
"2475","DBS34","TC>NN","TC>CT",0.0302806212645833
"2476","DBS34","TC>NN","TC>GA",0.031266657015133
"2477","DBS34","TC>NN","TC>GG",0
"2478","DBS34","TC>NN","TC>GT",0
"2479","DBS34","TG>NN","TG>AA",0
"2480","DBS34","TG>NN","TG>AC",0
"2481","DBS34","TG>NN","TG>AT",0.0433218655719888
"2482","DBS34","TG>NN","TG>CA",0.0795210118361365
"2483","DBS34","TG>NN","TG>CC",0.0157564773215417
"2484","DBS34","TG>NN","TG>CT",0
"2485","DBS34","TG>NN","TG>GA",0
"2486","DBS34","TG>NN","TG>GC",0
"2487","DBS34","TG>NN","TG>GT",0.0137805992357722
"2488","DBS34","TT>NN","TT>AA",0.0105295964791731
"2489","DBS34","TT>NN","TT>AC",0
"2490","DBS34","TT>NN","TT>AG",0
"2491","DBS34","TT>NN","TT>CA",0.0150169461176967
"2492","DBS34","TT>NN","TT>CC",0
"2493","DBS34","TT>NN","TT>CG",0
"2494","DBS34","TT>NN","TT>GA",0.0147700784389908
"2495","DBS34","TT>NN","TT>GC",0
"2496","DBS34","TT>NN","TT>GG",0
"2497","DBS35","AC>NN","AC>CA",0.0346208811779334
"2498","DBS35","AC>NN","AC>CG",0
"2499","DBS35","AC>NN","AC>CT",0.0191926470170701
"2500","DBS35","AC>NN","AC>GA",0.00789942214118664
"2501","DBS35","AC>NN","AC>GG",0
"2502","DBS35","AC>NN","AC>GT",0.00397448341033098
"2503","DBS35","AC>NN","AC>TA",0
"2504","DBS35","AC>NN","AC>TG",0
"2505","DBS35","AC>NN","AC>TT",0.00617942273220459
"2506","DBS35","AT>NN","AT>CA",0.0254034088988094
"2507","DBS35","AT>NN","AT>CC",0.0130552157260193
"2508","DBS35","AT>NN","AT>CG",0.0140201262507165
"2509","DBS35","AT>NN","AT>GA",0.00956999736098645
"2510","DBS35","AT>NN","AT>GC",0.00632405764326573
"2511","DBS35","AT>NN","AT>TA",3.73547348753774e-05
"2512","DBS35","CC>NN","CC>AA",0.00591921584708978
"2513","DBS35","CC>NN","CC>AG",0.0378379335190053
"2514","DBS35","CC>NN","CC>AT",0.00389562783239282
"2515","DBS35","CC>NN","CC>GA",0.0106661691771312
"2516","DBS35","CC>NN","CC>GG",0
"2517","DBS35","CC>NN","CC>GT",0.0178983446610183
"2518","DBS35","CC>NN","CC>TA",0.0139981568312396
"2519","DBS35","CC>NN","CC>TG",3.07629924304995e-05
"2520","DBS35","CC>NN","CC>TT",0.00878886394858997
"2521","DBS35","CG>NN","CG>AT",0
"2522","DBS35","CG>NN","CG>GC",0
"2523","DBS35","CG>NN","CG>GT",0
"2524","DBS35","CG>NN","CG>TA",0
"2525","DBS35","CG>NN","CG>TC",0.0057606983945755
"2526","DBS35","CG>NN","CG>TT",0
"2527","DBS35","CT>NN","CT>AA",0.0151787029592838
"2528","DBS35","CT>NN","CT>AC",0.00941728674038588
"2529","DBS35","CT>NN","CT>AG",0.0296298562236656
"2530","DBS35","CT>NN","CT>GA",0.00651465247863673
"2531","DBS35","CT>NN","CT>GC",0.00598143380853122
"2532","DBS35","CT>NN","CT>GG",0.00670934387868187
"2533","DBS35","CT>NN","CT>TA",0.00589512708135078
"2534","DBS35","CT>NN","CT>TC",0.0186903864614121
"2535","DBS35","CT>NN","CT>TG",0.0169877943103508
"2536","DBS35","GC>NN","GC>AA",0.0421081588815291
"2537","DBS35","GC>NN","GC>AG",0.0178766962726408
"2538","DBS35","GC>NN","GC>AT",5.18793670607783e-05
"2539","DBS35","GC>NN","GC>CA",0.00460262197702166
"2540","DBS35","GC>NN","GC>CG",0
"2541","DBS35","GC>NN","GC>TA",0.00107248152267634
"2542","DBS35","TA>NN","TA>AT",0.0504869433443784
"2543","DBS35","TA>NN","TA>CG",0.0132932879059776
"2544","DBS35","TA>NN","TA>CT",0.0307398587789365
"2545","DBS35","TA>NN","TA>GC",0
"2546","DBS35","TA>NN","TA>GG",0.00599474673004638
"2547","DBS35","TA>NN","TA>GT",8.26135526173923e-05
"2548","DBS35","TC>NN","TC>AA",2.1099947337808e-06
"2549","DBS35","TC>NN","TC>AG",0.00750948347953857
"2550","DBS35","TC>NN","TC>AT",0.108569135186836
"2551","DBS35","TC>NN","TC>CA",6.56709676332665e-05
"2552","DBS35","TC>NN","TC>CG",0.00552685173855856
"2553","DBS35","TC>NN","TC>CT",0.0188071301602031
"2554","DBS35","TC>NN","TC>GA",0.0216785340679208
"2555","DBS35","TC>NN","TC>GG",0.00698288505346015
"2556","DBS35","TC>NN","TC>GT",0.00876395688887724
"2557","DBS35","TG>NN","TG>AA",0.0202590767103545
"2558","DBS35","TG>NN","TG>AC",0.00380179601735344
"2559","DBS35","TG>NN","TG>AT",0.0458230123824874
"2560","DBS35","TG>NN","TG>CA",0.0572769627358792
"2561","DBS35","TG>NN","TG>CC",0.00577487550851354
"2562","DBS35","TG>NN","TG>CT",0.00959928214724869
"2563","DBS35","TG>NN","TG>GA",0.0185534911164068
"2564","DBS35","TG>NN","TG>GC",0.013173906372472
"2565","DBS35","TG>NN","TG>GT",0.0269070778345264
"2566","DBS35","TT>NN","TT>AA",0.0127975966044023
"2567","DBS35","TT>NN","TT>AC",0.0190587832217269
"2568","DBS35","TT>NN","TT>AG",0
"2569","DBS35","TT>NN","TT>CA",0.0376783257419116
"2570","DBS35","TT>NN","TT>CC",0
"2571","DBS35","TT>NN","TT>CG",0
"2572","DBS35","TT>NN","TT>GA",0
"2573","DBS35","TT>NN","TT>GC",0.0118957602525266
"2574","DBS35","TT>NN","TT>GG",0.0131076332443739
"2575","DBS36","AC>NN","AC>CA",0.0394779443351719
"2576","DBS36","AC>NN","AC>CG",0
"2577","DBS36","AC>NN","AC>CT",0
"2578","DBS36","AC>NN","AC>GA",0.0285237333928309
"2579","DBS36","AC>NN","AC>GG",0
"2580","DBS36","AC>NN","AC>GT",0
"2581","DBS36","AC>NN","AC>TA",0
"2582","DBS36","AC>NN","AC>TG",0
"2583","DBS36","AC>NN","AC>TT",0.0136110042320756
"2584","DBS36","AT>NN","AT>CA",0.0431398376251116
"2585","DBS36","AT>NN","AT>CC",0
"2586","DBS36","AT>NN","AT>CG",0
"2587","DBS36","AT>NN","AT>GA",0.0428989762431066
"2588","DBS36","AT>NN","AT>GC",0
"2589","DBS36","AT>NN","AT>TA",0.0088735600327162
"2590","DBS36","CC>NN","CC>AA",0.00281044667491226
"2591","DBS36","CC>NN","CC>AG",0.0489252499769202
"2592","DBS36","CC>NN","CC>AT",0.0666482284090159
"2593","DBS36","CC>NN","CC>GA",0.0106950542896206
"2594","DBS36","CC>NN","CC>GG",0.0135959555784959
"2595","DBS36","CC>NN","CC>GT",0
"2596","DBS36","CC>NN","CC>TA",0
"2597","DBS36","CC>NN","CC>TG",0.013202867770661
"2598","DBS36","CC>NN","CC>TT",0.0170284759847407
"2599","DBS36","CG>NN","CG>AT",0
"2600","DBS36","CG>NN","CG>GC",0
"2601","DBS36","CG>NN","CG>GT",0
"2602","DBS36","CG>NN","CG>TA",0
"2603","DBS36","CG>NN","CG>TC",0
"2604","DBS36","CG>NN","CG>TT",0
"2605","DBS36","CT>NN","CT>AA",0.0195784608652477
"2606","DBS36","CT>NN","CT>AC",0
"2607","DBS36","CT>NN","CT>AG",0.0099915636069231
"2608","DBS36","CT>NN","CT>GA",0.0138206565338425
"2609","DBS36","CT>NN","CT>GC",0
"2610","DBS36","CT>NN","CT>GG",0
"2611","DBS36","CT>NN","CT>TA",0
"2612","DBS36","CT>NN","CT>TC",0.0267045632804913
"2613","DBS36","CT>NN","CT>TG",0
"2614","DBS36","GC>NN","GC>AA",0.00696008626495969
"2615","DBS36","GC>NN","GC>AG",0.0325524895982416
"2616","DBS36","GC>NN","GC>AT",0.000295443284987675
"2617","DBS36","GC>NN","GC>CA",0.0109740620064714
"2618","DBS36","GC>NN","GC>CG",0
"2619","DBS36","GC>NN","GC>TA",0
"2620","DBS36","TA>NN","TA>AT",0.0514700955587667
"2621","DBS36","TA>NN","TA>CG",0
"2622","DBS36","TA>NN","TA>CT",0
"2623","DBS36","TA>NN","TA>GC",0
"2624","DBS36","TA>NN","TA>GG",0
"2625","DBS36","TA>NN","TA>GT",0.0120283824380506
"2626","DBS36","TC>NN","TC>AA",0.0397237342193012
"2627","DBS36","TC>NN","TC>AG",0.0118959455703667
"2628","DBS36","TC>NN","TC>AT",0.0538846664463033
"2629","DBS36","TC>NN","TC>CA",0.0505362380290042
"2630","DBS36","TC>NN","TC>CG",0
"2631","DBS36","TC>NN","TC>CT",0.0533564425799229
"2632","DBS36","TC>NN","TC>GA",0.0373401956446091
"2633","DBS36","TC>NN","TC>GG",0
"2634","DBS36","TC>NN","TC>GT",0
"2635","DBS36","TG>NN","TG>AA",0.0129686576504565
"2636","DBS36","TG>NN","TG>AC",0
"2637","DBS36","TG>NN","TG>AT",0.0188246776613739
"2638","DBS36","TG>NN","TG>CA",0.00950437968486022
"2639","DBS36","TG>NN","TG>CC",0.0289674701743775
"2640","DBS36","TG>NN","TG>CT",0.0612361282002577
"2641","DBS36","TG>NN","TG>GA",0
"2642","DBS36","TG>NN","TG>GC",0
"2643","DBS36","TG>NN","TG>GT",0
"2644","DBS36","TT>NN","TT>AA",0.0503842791087481
"2645","DBS36","TT>NN","TT>AC",0.0267576297746359
"2646","DBS36","TT>NN","TT>AG",0
"2647","DBS36","TT>NN","TT>CA",0
"2648","DBS36","TT>NN","TT>CC",0.010812417272421
"2649","DBS36","TT>NN","TT>CG",0
"2650","DBS36","TT>NN","TT>GA",0
"2651","DBS36","TT>NN","TT>GC",0
"2652","DBS36","TT>NN","TT>GG",0
"2653","DBS37","AC>NN","AC>CA",0.0200269765777961
"2654","DBS37","AC>NN","AC>CG",0
"2655","DBS37","AC>NN","AC>CT",0
"2656","DBS37","AC>NN","AC>GA",0.0133370040713559
"2657","DBS37","AC>NN","AC>GG",0
"2658","DBS37","AC>NN","AC>GT",0.0267240771734429
"2659","DBS37","AC>NN","AC>TA",0.0066397637437694
"2660","DBS37","AC>NN","AC>TG",0.00664696512846619
"2661","DBS37","AC>NN","AC>TT",0
"2662","DBS37","AT>NN","AT>CA",0.00667565885926538
"2663","DBS37","AT>NN","AT>CC",0.0133656094859598
"2664","DBS37","AT>NN","AT>CG",0
"2665","DBS37","AT>NN","AT>GA",0
"2666","DBS37","AT>NN","AT>GC",0.0200484142289396
"2667","DBS37","AT>NN","AT>TA",0.0333854445433807
"2668","DBS37","CC>NN","CC>AA",0.0057276626916389
"2669","DBS37","CC>NN","CC>AG",0
"2670","DBS37","CC>NN","CC>AT",0.0198107548597748
"2671","DBS37","CC>NN","CC>GA",0
"2672","DBS37","CC>NN","CC>GG",0
"2673","DBS37","CC>NN","CC>GT",0
"2674","DBS37","CC>NN","CC>TA",0
"2675","DBS37","CC>NN","CC>TG",0
"2676","DBS37","CC>NN","CC>TT",0.0133298389933783
"2677","DBS37","CG>NN","CG>AT",0
"2678","DBS37","CG>NN","CG>GC",0
"2679","DBS37","CG>NN","CG>GT",0
"2680","DBS37","CG>NN","CG>TA",0
"2681","DBS37","CG>NN","CG>TC",0
"2682","DBS37","CG>NN","CG>TT",0
"2683","DBS37","CT>NN","CT>AA",0.026609435086463
"2684","DBS37","CT>NN","CT>AC",0.0333997384862017
"2685","DBS37","CT>NN","CT>AG",0
"2686","DBS37","CT>NN","CT>GA",0
"2687","DBS37","CT>NN","CT>GC",0.0333997384862017
"2688","DBS37","CT>NN","CT>GG",0
"2689","DBS37","CT>NN","CT>TA",0.00664696512846619
"2690","DBS37","CT>NN","CT>TC",0.0200484142289396
"2691","DBS37","CT>NN","CT>TG",0
"2692","DBS37","GC>NN","GC>AA",0
"2693","DBS37","GC>NN","GC>AG",0
"2694","DBS37","GC>NN","GC>AT",0
"2695","DBS37","GC>NN","GC>CA",0.00664696512846619
"2696","DBS37","GC>NN","GC>CG",0
"2697","DBS37","GC>NN","GC>TA",0
"2698","DBS37","TA>NN","TA>AT",0.0400539531555923
"2699","DBS37","TA>NN","TA>CG",0.0133656094859598
"2700","DBS37","TA>NN","TA>CT",0.0066397637437694
"2701","DBS37","TA>NN","TA>GC",0
"2702","DBS37","TA>NN","TA>GG",0.00666850203567797
"2703","DBS37","TA>NN","TA>GT",0
"2704","DBS37","TC>NN","TC>AA",0.00635683541546117
"2705","DBS37","TC>NN","TC>AG",0
"2706","DBS37","TC>NN","TC>AT",0
"2707","DBS37","TC>NN","TC>CA",0
"2708","DBS37","TC>NN","TC>CG",0.00667565885926538
"2709","DBS37","TC>NN","TC>CT",0.0199552793690824
"2710","DBS37","TC>NN","TC>GA",0.0066253268551747
"2711","DBS37","TC>NN","TC>GG",0
"2712","DBS37","TC>NN","TC>GT",0.00667565885926538
"2713","DBS37","TG>NN","TG>AA",0
"2714","DBS37","TG>NN","TG>AC",0
"2715","DBS37","TG>NN","TG>AT",0
"2716","DBS37","TG>NN","TG>CA",0.0133513177185308
"2717","DBS37","TG>NN","TG>CC",0
"2718","DBS37","TG>NN","TG>CT",0
"2719","DBS37","TG>NN","TG>GA",0
"2720","DBS37","TG>NN","TG>GC",0
"2721","DBS37","TG>NN","TG>GT",0.0333639872351791
"2722","DBS37","TT>NN","TT>AA",0.0801365043858533
"2723","DBS37","TT>NN","TT>AC",0.133648954148039
"2724","DBS37","TT>NN","TT>AG",0.0200269765777961
"2725","DBS37","TT>NN","TT>CA",0.0200412719772731
"2726","DBS37","TT>NN","TT>CC",0.160387313831517
"2727","DBS37","TT>NN","TT>CG",0
"2728","DBS37","TT>NN","TT>GA",0.0133513177185308
"2729","DBS37","TT>NN","TT>GC",0.0668280474297988
"2730","DBS37","TT>NN","TT>GG",0.0333782942963269
"2731","DBS38","AC>NN","AC>CA",0.0402192854084006
"2732","DBS38","AC>NN","AC>CG",0.00910477301275427
"2733","DBS38","AC>NN","AC>CT",0.00408947731154361
"2734","DBS38","AC>NN","AC>GA",0.018364773953693
"2735","DBS38","AC>NN","AC>GG",0
"2736","DBS38","AC>NN","AC>GT",0
"2737","DBS38","AC>NN","AC>TA",0.0164960089010824
"2738","DBS38","AC>NN","AC>TG",0
"2739","DBS38","AC>NN","AC>TT",0
"2740","DBS38","AT>NN","AT>CA",0
"2741","DBS38","AT>NN","AT>CC",0.00904222069674337
"2742","DBS38","AT>NN","AT>CG",0.00925784396625783
"2743","DBS38","AT>NN","AT>GA",0.00882793296438988
"2744","DBS38","AT>NN","AT>GC",0.00954783382439636
"2745","DBS38","AT>NN","AT>TA",0.0463820519066488
"2746","DBS38","CC>NN","CC>AA",0.0729428360440392
"2747","DBS38","CC>NN","CC>AG",0
"2748","DBS38","CC>NN","CC>AT",0.0321824471843435
"2749","DBS38","CC>NN","CC>GA",0
"2750","DBS38","CC>NN","CC>GG",0
"2751","DBS38","CC>NN","CC>GT",0
"2752","DBS38","CC>NN","CC>TA",0.00523008545987351
"2753","DBS38","CC>NN","CC>TG",0.0280409958055559
"2754","DBS38","CC>NN","CC>TT",0.034987882909639
"2755","DBS38","CG>NN","CG>AT",0
"2756","DBS38","CG>NN","CG>GC",0
"2757","DBS38","CG>NN","CG>GT",0.00900623414264718
"2758","DBS38","CG>NN","CG>TA",0.00926987734608836
"2759","DBS38","CG>NN","CG>TC",0
"2760","DBS38","CG>NN","CG>TT",0.00895378273314663
"2761","DBS38","CT>NN","CT>AA",0.072433545672406
"2762","DBS38","CT>NN","CT>AC",0.0274667393620465
"2763","DBS38","CT>NN","CT>AG",0.0169087405509183
"2764","DBS38","CT>NN","CT>GA",0.0186476414620408
"2765","DBS38","CT>NN","CT>GC",0
"2766","DBS38","CT>NN","CT>GG",0
"2767","DBS38","CT>NN","CT>TA",0.00738894051609671
"2768","DBS38","CT>NN","CT>TC",0.0452776470973642
"2769","DBS38","CT>NN","CT>TG",0.0463675813132145
"2770","DBS38","GC>NN","GC>AA",0.00450735049995414
"2771","DBS38","GC>NN","GC>AG",0
"2772","DBS38","GC>NN","GC>AT",0.00722571539005361
"2773","DBS38","GC>NN","GC>CA",0
"2774","DBS38","GC>NN","GC>CG",0
"2775","DBS38","GC>NN","GC>TA",0.00893735522591216
"2776","DBS38","TA>NN","TA>AT",0
"2777","DBS38","TA>NN","TA>CG",0
"2778","DBS38","TA>NN","TA>CT",0.00777905806914999
"2779","DBS38","TA>NN","TA>GC",0
"2780","DBS38","TA>NN","TA>GG",0.00932921819165024
"2781","DBS38","TA>NN","TA>GT",0
"2782","DBS38","TC>NN","TC>AA",0.0308696051334204
"2783","DBS38","TC>NN","TC>AG",0
"2784","DBS38","TC>NN","TC>AT",0.0141590324974509
"2785","DBS38","TC>NN","TC>CA",0.0131124649032767
"2786","DBS38","TC>NN","TC>CG",0
"2787","DBS38","TC>NN","TC>CT",0.00639269794212983
"2788","DBS38","TC>NN","TC>GA",0.00762502939680004
"2789","DBS38","TC>NN","TC>GG",0
"2790","DBS38","TC>NN","TC>GT",0.00819800209055283
"2791","DBS38","TG>NN","TG>AA",0.0171697715491801
"2792","DBS38","TG>NN","TG>AC",0
"2793","DBS38","TG>NN","TG>AT",0.000103584022542849
"2794","DBS38","TG>NN","TG>CA",0.0457384333792507
"2795","DBS38","TG>NN","TG>CC",0
"2796","DBS38","TG>NN","TG>CT",0
"2797","DBS38","TG>NN","TG>GA",0.0087772285270345
"2798","DBS38","TG>NN","TG>GC",0
"2799","DBS38","TG>NN","TG>GT",0.017519626476615
"2800","DBS38","TT>NN","TT>AA",0.0590646364244262
"2801","DBS38","TT>NN","TT>AC",0.0277650731574398
"2802","DBS38","TT>NN","TT>AG",0.0277170869862919
"2803","DBS38","TT>NN","TT>CA",0.0265968340957355
"2804","DBS38","TT>NN","TT>CC",0
"2805","DBS38","TT>NN","TT>CG",0
"2806","DBS38","TT>NN","TT>GA",0.0079347905591896
"2807","DBS38","TT>NN","TT>GC",0
"2808","DBS38","TT>NN","TT>GG",0.0370402259366126
"2809","DBS39","AC>NN","AC>CA",0.0870055427592081
"2810","DBS39","AC>NN","AC>CG",0
"2811","DBS39","AC>NN","AC>CT",0
"2812","DBS39","AC>NN","AC>GA",0.0460383423329168
"2813","DBS39","AC>NN","AC>GG",0
"2814","DBS39","AC>NN","AC>GT",0.0106057799867391
"2815","DBS39","AC>NN","AC>TA",0.0103549125794647
"2816","DBS39","AC>NN","AC>TG",0
"2817","DBS39","AC>NN","AC>TT",0
"2818","DBS39","AT>NN","AT>CA",0.0106297555868348
"2819","DBS39","AT>NN","AT>CC",0.0118457754981372
"2820","DBS39","AT>NN","AT>CG",0
"2821","DBS39","AT>NN","AT>GA",0
"2822","DBS39","AT>NN","AT>GC",0
"2823","DBS39","AT>NN","AT>TA",0.00943481736643264
"2824","DBS39","CC>NN","CC>AA",0.0681595229684606
"2825","DBS39","CC>NN","CC>AG",0.0436817205943903
"2826","DBS39","CC>NN","CC>AT",0
"2827","DBS39","CC>NN","CC>GA",0.00954115926012576
"2828","DBS39","CC>NN","CC>GG",0
"2829","DBS39","CC>NN","CC>GT",0.0117274259379118
"2830","DBS39","CC>NN","CC>TA",0.00926947102904257
"2831","DBS39","CC>NN","CC>TG",0
"2832","DBS39","CC>NN","CC>TT",0.00275526082832043
"2833","DBS39","CG>NN","CG>AT",0
"2834","DBS39","CG>NN","CG>GC",0
"2835","DBS39","CG>NN","CG>GT",0
"2836","DBS39","CG>NN","CG>TA",0
"2837","DBS39","CG>NN","CG>TC",0
"2838","DBS39","CG>NN","CG>TT",0
"2839","DBS39","CT>NN","CT>AA",0.0298989295561932
"2840","DBS39","CT>NN","CT>AC",4.88154079329495e-06
"2841","DBS39","CT>NN","CT>AG",0.0292682725824774
"2842","DBS39","CT>NN","CT>GA",0
"2843","DBS39","CT>NN","CT>GC",0
"2844","DBS39","CT>NN","CT>GG",0
"2845","DBS39","CT>NN","CT>TA",0.033454884469851
"2846","DBS39","CT>NN","CT>TC",0.0301057202269784
"2847","DBS39","CT>NN","CT>TG",0.00957533753172156
"2848","DBS39","GC>NN","GC>AA",0.000401700042706444
"2849","DBS39","GC>NN","GC>AG",0
"2850","DBS39","GC>NN","GC>AT",0.0336219068177457
"2851","DBS39","GC>NN","GC>CA",0.0231855028213845
"2852","DBS39","GC>NN","GC>CG",0
"2853","DBS39","GC>NN","GC>TA",0
"2854","DBS39","TA>NN","TA>AT",0.0208152278271396
"2855","DBS39","TA>NN","TA>CG",0
"2856","DBS39","TA>NN","TA>CT",0
"2857","DBS39","TA>NN","TA>GC",0
"2858","DBS39","TA>NN","TA>GG",0
"2859","DBS39","TA>NN","TA>GT",0.00962423556256481
"2860","DBS39","TC>NN","TC>AA",9.41137614722259e-15
"2861","DBS39","TC>NN","TC>AG",0.0465678830884722
"2862","DBS39","TC>NN","TC>AT",0.0241577537487499
"2863","DBS39","TC>NN","TC>CA",0.0644165510747771
"2864","DBS39","TC>NN","TC>CG",0
"2865","DBS39","TC>NN","TC>CT",0.0437344835932066
"2866","DBS39","TC>NN","TC>GA",0.0210287062974074
"2867","DBS39","TC>NN","TC>GG",0
"2868","DBS39","TC>NN","TC>GT",0
"2869","DBS39","TG>NN","TG>AA",0
"2870","DBS39","TG>NN","TG>AC",0
"2871","DBS39","TG>NN","TG>AT",0.0184445233651098
"2872","DBS39","TG>NN","TG>CA",0
"2873","DBS39","TG>NN","TG>CC",0
"2874","DBS39","TG>NN","TG>CT",0.0669915589821484
"2875","DBS39","TG>NN","TG>GA",0.0233315186374524
"2876","DBS39","TG>NN","TG>GC",0.0111163993134275
"2877","DBS39","TG>NN","TG>GT",0.00880965152135939
"2878","DBS39","TT>NN","TT>AA",0.0214427124322759
"2879","DBS39","TT>NN","TT>AC",0.0336329035550156
"2880","DBS39","TT>NN","TT>AG",0.0201814250135593
"2881","DBS39","TT>NN","TT>CA",0.00551814317077154
"2882","DBS39","TT>NN","TT>CC",0.0091121018245075
"2883","DBS39","TT>NN","TT>CG",0
"2884","DBS39","TT>NN","TT>GA",0
"2885","DBS39","TT>NN","TT>GC",0.0216613858778057
"2886","DBS39","TT>NN","TT>GG",0.00884621279640365
"2887","DBS40","AC>NN","AC>CA",0.0459958286788422
"2888","DBS40","AC>NN","AC>CG",0
"2889","DBS40","AC>NN","AC>CT",0.0310918766224722
"2890","DBS40","AC>NN","AC>GA",0.0310918766224738
"2891","DBS40","AC>NN","AC>GG",0
"2892","DBS40","AC>NN","AC>GT",0.0156373922951415
"2893","DBS40","AC>NN","AC>TA",0
"2894","DBS40","AC>NN","AC>TG",0.0159108816137738
"2895","DBS40","AC>NN","AC>TT",0
"2896","DBS40","AT>NN","AT>CA",0.0159108816137738
"2897","DBS40","AT>NN","AT>CC",0
"2898","DBS40","AT>NN","AT>CG",0
"2899","DBS40","AT>NN","AT>GA",0
"2900","DBS40","AT>NN","AT>GC",0
"2901","DBS40","AT>NN","AT>TA",0.0306332480597105
"2902","DBS40","CC>NN","CC>AA",5.95677231801523e-06
"2903","DBS40","CC>NN","CC>AG",0.0141525921395527
"2904","DBS40","CC>NN","CC>AT",0
"2905","DBS40","CC>NN","CC>GA",0.014528676127096
"2906","DBS40","CC>NN","CC>GG",0.0155459383112369
"2907","DBS40","CC>NN","CC>GT",0
"2908","DBS40","CC>NN","CC>TA",0
"2909","DBS40","CC>NN","CC>TG",0
"2910","DBS40","CC>NN","CC>TT",0.0627322535658337
"2911","DBS40","CG>NN","CG>AT",0
"2912","DBS40","CG>NN","CG>GC",0
"2913","DBS40","CG>NN","CG>GT",0
"2914","DBS40","CG>NN","CG>TA",0
"2915","DBS40","CG>NN","CG>TC",0.0160017677751093
"2916","DBS40","CG>NN","CG>TT",0
"2917","DBS40","CT>NN","CT>AA",0.0010029342194913
"2918","DBS40","CT>NN","CT>AC",0
"2919","DBS40","CT>NN","CT>AG",0
"2920","DBS40","CT>NN","CT>GA",0
"2921","DBS40","CT>NN","CT>GC",0
"2922","DBS40","CT>NN","CT>GG",0
"2923","DBS40","CT>NN","CT>TA",0
"2924","DBS40","CT>NN","CT>TC",0.0769046634867145
"2925","DBS40","CT>NN","CT>TG",0.0149938289664135
"2926","DBS40","GC>NN","GC>AA",0.0281156347846869
"2927","DBS40","GC>NN","GC>AG",0.0140579580036909
"2928","DBS40","GC>NN","GC>AT",0.0146221215651463
"2929","DBS40","GC>NN","GC>CA",0
"2930","DBS40","GC>NN","GC>CG",0
